State Name,County Name,County FIPS,CropDmg,CropDmg(ADJ 2017),CropDmgPerCapita(ADJ 2017),PropertyDmg,PropertyDmg(ADJ 2017),PropertyDmgPerCapita(ADJ 2017),Injuries,InjuriesPerCapita,Fatalities,FatalitiesPerCapita,Duration_Days,Fatalities_Duration,Injuries_Duration,Property_Damage_Duration,Crop_Damage_Duration,Records,event_name,event_id
MICHIGAN,Ionia,'26067',0.0,0.0,0.0,10000000.0,10000000.0,155.69291,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Iron,'26071',0.0,0.0,0.0,40000.0,40000.0,3.59745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Isabella,'26073',21000000.0,21000000.0,295.25483,80000000.0,80000000.0,1124.78032,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Jackson,'26075',0.0,0.0,0.0,10000000.0,10000000.0,63.01594,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Kalamazoo,'26077',0.0,0.0,0.0,13000000.0,13000000.0,49.42947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Kent,'26081',0.0,0.0,0.0,15000000.0,15000000.0,23.10426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Lake,'26085',0.0,0.0,0.0,5000000.0,5000000.0,417.22296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Lapeer,'26087',0.0,0.0,0.0,10000000.0,10000000.0,113.40054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Leelanau,'26089',0.0,0.0,0.0,5000.0,5000.0,0.23067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Lenawee,'26091',0.0,0.0,0.0,15000000.0,15000000.0,152.3121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Livingston,'26093',0.0,0.0,0.0,25000000.0,25000000.0,131.65794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Macomb,'26099',0.0,0.0,0.0,30000000.0,30000000.0,34.40462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Marquette,'26103',0.0,0.0,0.0,1000000.0,1000000.0,15.02291,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Mason,'26105',0.0,0.0,0.0,5000000.0,5000000.0,172.27716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Mecosta,'26107',0.0,0.0,0.0,10000000.0,10000000.0,230.63794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Menominee,'26109',0.0,0.0,0.0,4000.0,4000.0,0.17386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Midland,'26111',0.0,0.0,0.0,123400000.0,123400000.0,1482.37131,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Monroe,'26115',0.0,0.0,0.0,15000000.0,15000000.0,100.27274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Montcalm,'26117',0.0,0.0,0.0,10000000.0,10000000.0,157.37127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Muskegon,'26121',0.0,0.0,0.0,15000000.0,15000000.0,86.37767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Newaygo,'26123',0.0,0.0,0.0,10000000.0,10000000.0,206.93223,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Oakland,'26125',0.0,0.0,0.0,35000000.0,35000000.0,27.8622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Oceana,'26127',0.0,0.0,0.0,10000000.0,10000000.0,377.95752,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Ogemaw,'26129',0.0,0.0,0.0,26000.0,26000.0,1.24141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Osceola,'26133',0.0,0.0,0.0,5000000.0,5000000.0,215.01677,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Ottawa,'26139',0.0,0.0,0.0,15000000.0,15000000.0,52.27902,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Saginaw,'26145',0.0,0.0,0.0,23080000.0,23080000.0,120.21084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Severe_Weather_2017_June_Midwest,2
MICHIGAN,St. Clair,'26147',0.0,0.0,0.0,25000000.0,25000000.0,157.02235,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Sanilac,'26151',0.0,0.0,0.0,7000000.0,7000000.0,169.8246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Shiawassee,'26155',0.0,0.0,0.0,7000000.0,7000000.0,102.25098,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Tuscola,'26157',0.0,0.0,0.0,7000000.0,7000000.0,132.59082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Van Buren,'26159',0.0,0.0,0.0,10000000.0,10000000.0,132.72105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Washtenaw,'26161',0.0,0.0,0.0,25000000.0,25000000.0,67.71251,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MICHIGAN,Wayne,'26163',0.0,0.0,0.0,25000500.0,25000500.0,14.23505,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Severe_Weather_2017_June_Midwest,2
MINNESOTA,Clay,'27027',200000.0,200000.0,3.1406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,Severe_Weather_2017_June_Midwest,2
MINNESOTA,Fillmore,'27045',0.0,0.0,0.0,20000.0,20000.0,0.9532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,Severe_Weather_2017_June_Midwest,2
MINNESOTA,Houston,'27055',0.0,0.0,0.0,2000.0,2000.0,0.10717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MINNESOTA,Mower,'27099',0.0,0.0,0.0,1000.0,1000.0,0.02519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MINNESOTA,Olmsted,'27109',27000.0,27000.0,0.17474,425000.0,425000.0,2.75047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5,Severe_Weather_2017_June_Midwest,2
MINNESOTA,St. Louis,'27137',0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e-05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MINNESOTA,Winona,'27169',0.0,0.0,0.0,135000.0,135000.0,2.66251,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,Severe_Weather_2017_June_Midwest,2
MISSOURI,Barry,'29009',0.0,0.0,0.0,175000.0,175000.0,4.90388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,Severe_Weather_2017_June_Midwest,2
MISSOURI,Barton,'29011',0.0,0.0,0.0,12000.0,12000.0,1.01617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Severe_Weather_2017_June_Midwest,2
MISSOURI,Bollinger,'29017',0.0,0.0,0.0,1000.0,1000.0,0.08139,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MISSOURI,Butler,'29023',0.0,0.0,0.0,526000.0,526000.0,12.34481,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3,Severe_Weather_2017_June_Midwest,2
MISSOURI,Camden,'29029',0.0,0.0,0.0,110000.0,110000.0,2.4203,1.0,2e-05,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,Severe_Weather_2017_June_Midwest,2
MISSOURI,Cape Girardeau,'29031',0.0,0.0,0.0,221000.0,221000.0,2.82302,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2,Severe_Weather_2017_June_Midwest,2
MISSOURI,Carter,'29035',0.0,0.0,0.0,1000.0,1000.0,0.16215,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MISSOURI,Clay,'29047',0.0,0.0,0.0,11000.0,11000.0,0.04534,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Severe_Weather_2017_June_Midwest,2
MISSOURI,Daviess,'29061',0.0,0.0,0.0,10000.0,10000.0,1.19632,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MISSOURI,Douglas,'29067',0.0,0.0,0.0,10000.0,10000.0,0.75347,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MISSOURI,Greene,'29077',0.0,0.0,0.0,36000.0,36000.0,0.12422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,Severe_Weather_2017_June_Midwest,2
MISSOURI,Harrison,'29081',0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.00035,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,Severe_Weather_2017_June_Midwest,2
MISSOURI,Hickory,'29085',0.0,0.0,0.0,32000.0,32000.0,3.39667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,Severe_Weather_2017_June_Midwest,2
MISSOURI,Jackson,'29095',0.0,0.0,0.0,50000.0,50000.0,0.07166,12.0,2e-05,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,Severe_Weather_2017_June_Midwest,2
MISSOURI,Mississippi,'29133',0.0,0.0,0.0,1000.0,1000.0,0.07364,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MISSOURI,Morgan,'29141',0.0,0.0,0.0,106000.0,106000.0,5.26891,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,Severe_Weather_2017_June_Midwest,2
MISSOURI,New Madrid,'29143',0.0,0.0,0.0,156000.0,156000.0,8.8813,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,6,Severe_Weather_2017_June_Midwest,2
MISSOURI,Perry,'29157',0.0,0.0,0.0,1000.0,1000.0,0.0521,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MISSOURI,Ripley,'29181',0.0,0.0,0.0,31000.0,31000.0,2.28462,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2,Severe_Weather_2017_June_Midwest,2
MISSOURI,St. Charles,'29183',0.0,0.0,0.0,0.0,0.0,0.0,3.0,1e-05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MISSOURI,Scott,'29201',0.0,0.0,0.0,1000.0,1000.0,0.02593,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MISSOURI,Shelby,'29205',0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00017,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MISSOURI,Stoddard,'29207',0.0,0.0,0.0,496000.0,496000.0,16.90179,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4,Severe_Weather_2017_June_Midwest,2
MISSOURI,Taney,'29213',0.0,0.0,0.0,150000.0,150000.0,2.72109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,Severe_Weather_2017_June_Midwest,2
MISSOURI,Vernon,'29217',0.0,0.0,0.0,10000.0,10000.0,0.48695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MISSOURI,Wayne,'29223',0.0,0.0,0.0,1000.0,1000.0,0.07516,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1,Severe_Weather_2017_June_Midwest,2
MONTANA,Granite,'30039',1000.0,1000.0,0.2978,50000.0,50000.0,14.88982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,Severe_Weather_2017_June_Midwest,2
MONTANA,Ravalli,'30081',1000.0,1000.0,0.0235,30000.0,30000.0,0.70509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Adams,'31001',500000.0,500000.0,15.73614,7500000.0,7500000.0,236.04205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Banner,'31007',0.0,0.0,0.0,25000.0,25000.0,34.05995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Box Butte,'31013',0.0,0.0,0.0,1000000.0,1000000.0,92.08103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Cass,'31025',0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.00012,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Clay,'31035',0.0,0.0,0.0,10000.0,10000.0,1.61186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Custer,'31041',0.0,0.0,0.0,100000.0,100000.0,9.19118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Fillmore,'31059',2000000.0,2000000.0,359.45363,190000.0,190000.0,34.14809,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Franklin,'31061',150000.0,150000.0,50.2008,25000.0,25000.0,8.3668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Furnas,'31065',300000.0,300000.0,62.91946,30000.0,30000.0,6.29195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Hall,'31079',250000.0,250000.0,4.07319,10015000.0,10015000.0,163.17187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Hamilton,'31081',250000.0,250000.0,27.14441,125000.0,125000.0,13.5722,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Jefferson,'31095',10000.0,10000.0,1.39587,5000.0,5000.0,0.69793,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Lancaster,'31109',1000.0,1000.0,0.00318,50000.0,50000.0,0.15925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Lincoln,'31111',0.0,0.0,0.0,79000.0,79000.0,2.23707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Logan,'31113',0.0,0.0,0.0,35000.0,35000.0,45.93176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Morrill,'31123',0.0,0.0,0.0,2500000.0,2500000.0,519.96672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Nance,'31125',175000.0,175000.0,48.93736,525000.0,525000.0,146.81208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Nuckolls,'31129',250000.0,250000.0,58.68545,4080000.0,4080000.0,957.74648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Polk,'31143',1000000.0,1000000.0,187.12575,305000.0,305000.0,57.07335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Sheridan,'31161',0.0,0.0,0.0,63000.0,63000.0,11.93634,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Sioux,'31165',0.0,0.0,0.0,6000.0,6000.0,4.99584,1.0,0.00083,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Stanton,'31167',2000.0,2000.0,0.33462,350000.0,350000.0,58.5578,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Thayer,'31169',400000.0,400000.0,79.42812,90000.0,90000.0,17.87133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,Severe_Weather_2017_June_Midwest,2
NEBRASKA,Webster,'31181',1900000.0,1900000.0,539.77273,205000.0,205000.0,58.23864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5,Severe_Weather_2017_June_Midwest,2
NEBRASKA,York,'31185',0.0,0.0,0.0,5000.0,5000.0,0.36311,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEW JERSEY,Bergen,'34003',0.0,0.0,0.0,13000.0,13000.0,0.01393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Severe_Weather_2017_June_Midwest,2
NEW JERSEY,Mercer,'34021',0.0,0.0,0.0,10.0,10.0,3e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEW JERSEY,Middlesex,'34023',0.0,0.0,0.0,1000.0,1000.0,0.00121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEW JERSEY,Ocean,'34029',0.0,0.0,0.0,1000.0,1000.0,0.00168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEW YORK,Allegany,'36003',0.0,0.0,0.0,125000.0,125000.0,2.67735,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,Severe_Weather_2017_June_Midwest,2
NEW YORK,Bronx,'36005',0.0,0.0,0.0,1500.0,1500.0,0.00104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEW YORK,Broome,'36007',0.0,0.0,0.0,23000.0,23000.0,0.1192,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,Severe_Weather_2017_June_Midwest,2
NEW YORK,Cattaraugus,'36009',0.0,0.0,0.0,230000.0,230000.0,2.97754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,Severe_Weather_2017_June_Midwest,2
NEW YORK,Cayuga,'36011',0.0,0.0,0.0,3424000.0,3424000.0,44.20175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13,Severe_Weather_2017_June_Midwest,2
NEW YORK,Chautauqua,'36013',0.0,0.0,0.0,362000.0,362000.0,2.81473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7,Severe_Weather_2017_June_Midwest,2
NEW YORK,Chenango,'36017',0.0,0.0,0.0,10000.0,10000.0,0.20925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEW YORK,Clinton,'36019',0.0,0.0,0.0,20000.0,20000.0,0.24824,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2,Severe_Weather_2017_June_Midwest,2
NEW YORK,Erie,'36029',0.0,0.0,0.0,150000.0,150000.0,0.16326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEW YORK,Essex,'36031',0.0,0.0,0.0,55000.0,55000.0,1.46624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Severe_Weather_2017_June_Midwest,2
NEW YORK,Franklin,'36033',0.0,0.0,0.0,5000.0,5000.0,0.09912,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEW YORK,Genesee,'36037',0.0,0.0,0.0,500000.0,500000.0,8.64813,1.0,2e-05,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEW YORK,Herkimer,'36043',1000.0,1000.0,0.01607,1500000.0,1500000.0,24.11227,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2,Severe_Weather_2017_June_Midwest,2
NEW YORK,Jefferson,'36045',0.0,0.0,0.0,200000.0,200000.0,1.76893,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEW YORK,Kings,'36047',0.0,0.0,0.0,10000.0,10000.0,0.00385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEW YORK,Lewis,'36049',0.0,0.0,0.0,105000.0,105000.0,3.95093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,Severe_Weather_2017_June_Midwest,2
NEW YORK,Livingston,'36051',0.0,0.0,0.0,204000.0,204000.0,3.21457,1.0,2e-05,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9,Severe_Weather_2017_June_Midwest,2
NEW YORK,Madison,'36053',0.0,0.0,0.0,657000.0,657000.0,9.2756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,Severe_Weather_2017_June_Midwest,2
NEW YORK,Monroe,'36055',0.0,0.0,0.0,1536000.0,1536000.0,2.06887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,Severe_Weather_2017_June_Midwest,2
NEW YORK,Nassau,'36059',0.0,0.0,0.0,2500.0,2500.0,0.00184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEW YORK,New York,'36061',0.0,0.0,0.0,7500.0,7500.0,0.0046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEW YORK,Niagara,'36063',0.0,0.0,0.0,500000.0,500000.0,2.37117,3.0,1e-05,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
NEW YORK,Oneida,'36065',0.0,0.0,0.0,9830000.0,9830000.0,42.71554,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,15,Severe_Weather_2017_June_Midwest,2
NEW YORK,Onondaga,'36067',0.0,0.0,0.0,5367000.0,5367000.0,11.62214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7,Severe_Weather_2017_June_Midwest,2
NEW YORK,Ontario,'36069',0.0,0.0,0.0,184000.0,184000.0,1.67869,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,Severe_Weather_2017_June_Midwest,2
NEW YORK,Orange,'36071',0.0,0.0,0.0,49000.0,49000.0,0.12901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10,Severe_Weather_2017_June_Midwest,2
NEW YORK,Orleans,'36073',0.0,0.0,0.0,100000.0,100000.0,2.45345,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
OKLAHOMA,Latimer,'40077',0.0,0.0,0.0,5000.0,5000.0,0.48309,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
OKLAHOMA,Love,'40085',0.0,0.0,0.0,10000.0,10000.0,0.99483,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
OKLAHOMA,McClain,'40087',0.0,0.0,0.0,1000.0,1000.0,0.02542,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
OKLAHOMA,Marshall,'40095',0.0,0.0,0.0,10000.0,10000.0,0.60927,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
OKLAHOMA,Mayes,'40097',0.0,0.0,0.0,35000.0,35000.0,0.8543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Severe_Weather_2017_June_Midwest,2
OKLAHOMA,Muskogee,'40101',0.0,0.0,0.0,2000.0,2000.0,0.029,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
OKLAHOMA,Okfuskee,'40107',0.0,0.0,0.0,20000.0,20000.0,1.65317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
OKLAHOMA,Pawnee,'40117',0.0,0.0,0.0,20000.0,20000.0,1.21573,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Severe_Weather_2017_June_Midwest,2
OKLAHOMA,Pittsburg,'40121',0.0,0.0,0.0,5000.0,5000.0,0.11326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Severe_Weather_2017_June_Midwest,2
